Date,,EEA,EEA,EEA,EEA,EEA,e-Gates,e-Gates,e-Gates,e-Gates,e-Gates,Non-EEA,Non-EEA,Non-EEA,Non-EEA,Non-EEA,Misc,Moves,PCP Staff,PCP Staff
,Start,Pax,Wait,Desks req,Act. wait time,Act. desks,Pax,Wait,Staff req,Act. wait time,Act. desks,Pax,Wait,Desks req,Act. wait time,Act. desks,Staff req,Staff movements,Avail,Req
2022-11-29,00:00,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,00:15,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,00:30,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,00:45,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,01:00,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,01:15,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,01:30,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,01:45,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,02:00,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,02:15,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,02:30,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,02:45,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,03:00,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,03:15,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,03:30,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,03:45,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,04:00,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,04:15,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,04:30,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,04:45,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,05:00,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,05:15,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,05:30,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,05:45,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,06:00,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,06:15,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,06:30,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,06:45,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,07:00,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,07:15,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,07:30,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,07:45,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,08:00,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,08:15,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,08:30,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,08:45,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,09:00,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,09:15,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,09:30,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,09:45,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,10:00,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,10:15,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,10:30,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,10:45,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,11:00,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,11:15,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,11:30,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,11:45,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,12:00,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,12:15,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,12:30,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,12:45,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,13:00,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,13:15,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,13:30,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,13:45,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,14:00,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,14:15,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,14:30,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
2022-11-29,14:45,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,0
